customer,state,gender,education,customer lifetime value,income,monthly premium auto,number of open complaints,policy type,vehicle class,total claim amount
DY22077,Arizona,M,Bachelor,,97361.0,73.0,0,Corporate Auto,Four-Door Car,350.4
UV54104,Oregon,M,Bachelor,,25905.0,63.0,0,Personal Auto,Four-Door Car,302.4
SG66076,Arizona,M,Bachelor,,16097.0,139.0,0,Personal Auto,Sports Car,1000.8
GW52309,Nevada,F,High School or Below,,56446.0,114.0,0,Personal Auto,SUV,547.2
DC46965,Nevada,M,Master,,11343.0,72.0,0,Personal Auto,Four-Door Car,154.750098
JK57654,California,M,Doctor,,24164.0,137.0,0,Personal Auto,Sports Car,657.6
QO62792,Oregon,M,College,,58414.0,210.0,2,Personal Auto,Luxury SUV,1008.0
XI56955,Washington,F,Bachelor,,0.0,73.0,0,Personal Auto,Four-Door Car,350.4
NR99710,Arizona,F,High School or Below,,24395.0,62.0,0,Personal Auto,Two-Door Car,357.109603
QH90382,Oregon,F,Master,,52471.0,103.0,0,Personal Auto,Two-Door Car,163.955502
SI30451,Arizona,F,College,,30009.0,68.0,0,Personal Auto,Four-Door Car,317.42882599999996
UM39817,Oregon,F,Bachelor,,23815.0,73.0,0,Personal Auto,Four-Door Car,424.330166
YG98004,Oregon,F,Master,,27739.0,104.0,0,Corporate Auto,Four-Door Car,3.2008509999999997
KF80172,Nevada,M,College,,37876.0,69.0,0,Personal Auto,Four-Door Car,300.056383
LD95617,California,M,Bachelor,,0.0,72.0,0,Corporate Auto,Four-Door Car,345.6
YJ24476,Nevada,F,Bachelor,,14665.0,61.0,0,Personal Auto,Four-Door Car,292.8
LM67096,Oregon,F,Bachelor,,0.0,61.0,1,Corporate Auto,Four-Door Car,31.481852000000003
FB21121,California,F,Bachelor,,86595.0,63.0,0,Corporate Auto,Two-Door Car,445.62190599999997
LW91009,Washington,M,College,,24368.0,68.0,1,Personal Auto,Four-Door Car,326.4
RD28560,Washington,F,Bachelor,,73054.0,106.0,1,Corporate Auto,SUV,419.36595800000003
DD22139,Washington,F,College,,0.0,72.0,0,Corporate Auto,Two-Door Car,732.352745
LN50415,Oregon,M,Bachelor,,50994.0,128.0,0,Corporate Auto,SUV,346.387342
OP62891,Oregon,F,High School or Below,,0.0,64.0,0,Personal Auto,Two-Door Car,460.8
JT47995,Arizona,F,College,,0.0,204.0,0,Personal Auto,Luxury SUV,979.2
AG39150,Oregon,M,Bachelor,,0.0,63.0,0,Personal Auto,Four-Door Car,302.4
QJ65440,California,F,Bachelor,,0.0,87.0,1,Corporate Auto,Four-Door Car,626.4
IJ40048,California,M,Bachelor,,28695.0,64.0,0,Corporate Auto,Four-Door Car,221.241837
PX86841,Arizona,F,College,,72608.0,82.0,3,Special Auto,Four-Door Car,393.6
ES87355,Oregon,F,Bachelor,,48381.0,63.0,0,Personal Auto,Two-Door Car,302.4
EZ85603,Arizona,F,College,,0.0,152.0,0,Personal Auto,SUV,1082.8146359999998
YJ96611,Arizona,F,High School or Below,,0.0,104.0,0,Special Auto,Sports Car,1210.245916
UB18338,Oregon,M,Bachelor,,14973.0,115.0,0,Personal Auto,SUV,828.0
TF67147,Oregon,F,Bachelor,,24910.0,63.0,1,Personal Auto,Four-Door Car,347.857619
FY83287,Washington,M,Doctor,,50577.0,63.0,0,Personal Auto,Two-Door Car,12.444326
JO11457,Oregon,M,High School or Below,,0.0,70.0,1,Personal Auto,Two-Door Car,585.482275
BS94221,Arizona,F,College,,26184.0,62.0,0,Special Auto,Two-Door Car,297.6
CB64729,Nevada,M,Bachelor,,20215.0,112.0,0,Personal Auto,Four-Door Car,537.6
XB32430,California,M,Bachelor,,68342.0,72.0,0,Personal Auto,Four-Door Car,148.738098
LN43251,Oregon,M,High School or Below,,0.0,133.0,0,Personal Auto,SUV,957.6
BX20227,Oregon,F,College,,72608.0,82.0,3,Personal Auto,Four-Door Car,393.6
PC12390,Nevada,M,Master,,74960.0,69.0,1,Corporate Auto,Four-Door Car,107.985836
XQ44462,Oregon,M,College,,56342.0,69.0,0,Corporate Auto,Four-Door Car,331.2
GF59560,Oregon,F,College,,86824.0,72.0,0,Personal Auto,Four-Door Car,189.096179
FE67098,Nevada,M,College,,37530.0,117.0,0,Personal Auto,SUV,561.6
LO98108,Oregon,M,Bachelor,,0.0,62.0,0,Personal Auto,Two-Door Car,297.6
SP94430,California,F,Bachelor,,53330.0,65.0,0,Personal Auto,Four-Door Car,224.093027
SH44158,Oregon,M,Bachelor,,0.0,63.0,0,Special Auto,Four-Door Car,327.685301
WY41435,Nevada,F,College,,52436.0,76.0,0,Personal Auto,Four-Door Car,109.47699399999999
MR77933,Arizona,F,Bachelor,,11885.0,101.0,0,Personal Auto,Four-Door Car,484.8
WJ38827,Oregon,M,High School or Below,,0.0,97.0,0,Corporate Auto,Two-Door Car,498.77943899999997
TM33419,Washington,F,College,,44536.0,137.0,1,Personal Auto,SUV,46.949646
QF91596,Nevada,F,Bachelor,,82763.0,61.0,0,Personal Auto,Four-Door Car,245.163042
DB16336,Nevada,F,College,,0.0,87.0,3,Corporate Auto,Four-Door Car,420.04198099999996
BX35013,Arizona,F,Master,,63401.0,113.0,0,Personal Auto,SUV,52.336233
JB20891,Arizona,F,High School or Below,,11828.0,90.0,0,Personal Auto,Four-Door Car,571.479602
WE68750,Oregon,M,Bachelor,,99747.0,72.0,0,Corporate Auto,Two-Door Car,61.536106999999994
RN65450,California,M,College,,0.0,88.0,0,Personal Auto,Four-Door Car,633.6
BW79345,Nevada,F,High School or Below,,78796.0,61.0,0,Personal Auto,Two-Door Car,292.8
OZ64384,Oregon,F,Bachelor,,79090.0,107.0,0,Personal Auto,SUV,289.040734
KV99077,Nevada,M,College,,43906.0,65.0,0,Personal Auto,Two-Door Car,468.0
NY24020,Arizona,M,High School or Below,,82189.0,94.0,0,Personal Auto,Two-Door Car,354.081091
CJ81799,Oregon,F,College,,70263.0,93.0,0,Personal Auto,Two-Door Car,7.3459460000000005
QI69873,Washington,M,Master,,19132.0,207.0,0,Personal Auto,Luxury Car,1008.569798
VC70716,Arizona,M,High School or Below,,0.0,131.0,0,Corporate Auto,SUV,628.8
ZB88708,Nevada,M,Master,,78127.0,69.0,0,Personal Auto,Four-Door Car,136.17256899999998
XG64081,Arizona,M,Bachelor,,92296.0,69.0,0,Personal Auto,Two-Door Car,331.2
ZZ35218,Oregon,M,Doctor,,0.0,74.0,0,Corporate Auto,Two-Door Car,317.10944700000005
KA95976,California,F,High School or Below,,80550.0,68.0,3,Personal Auto,Four-Door Car,265.51696499999997
TF23305,Arizona,F,College,,51950.0,89.0,0,Personal Auto,Two-Door Car,429.171384
TU72516,Oregon,F,College,,20392.0,73.0,0,Personal Auto,Four-Door Car,350.4
DM16101,Washington,F,College,,30886.0,61.0,0,Special Auto,Four-Door Car,8.315904
UF93725,Oregon,M,Bachelor,,0.0,66.0,0,Personal Auto,Four-Door Car,475.2
IH62666,California,F,Bachelor,,33089.0,61.0,0,Personal Auto,Four-Door Car,292.8
FG23952,Oregon,M,College,,0.0,132.0,0,Personal Auto,SUV,950.4
NH85248,Arizona,M,College,,0.0,68.0,0,Corporate Auto,Two-Door Car,326.4
XO75323,California,M,College,,72439.0,100.0,1,Personal Auto,SUV,480.0
FX78901,Oregon,F,Bachelor,,81639.0,82.0,0,Special Auto,Four-Door Car,47.952426
KG40352,Oregon,F,College,,68815.0,68.0,0,Personal Auto,Four-Door Car,114.743385
GX27974,California,F,College,,0.0,63.0,0,Personal Auto,Four-Door Car,94.958688
ST31207,California,F,Bachelor,,25134.0,67.0,0,Personal Auto,Four-Door Car,321.6
VC64410,Arizona,F,High School or Below,,25965.0,65.0,0,Personal Auto,Four-Door Car,329.206567
YO49328,Arizona,M,High School or Below,,55193.0,105.0,1,Personal Auto,SUV,504.0
KP10993,California,F,College,,18577.0,86.0,0,Personal Auto,Four-Door Car,412.8
FR15853,Nevada,M,High School or Below,,44368.0,80.0,0,Corporate Auto,Two-Door Car,384.0
BR13613,Oregon,M,College,,13528.0,86.0,0,Personal Auto,Four-Door Car,412.8
MM27192,Oregon,F,Master,,21514.0,62.0,0,Personal Auto,Two-Door Car,257.248789
HI36042,California,M,High School or Below,,0.0,105.0,0,Personal Auto,SUV,756.0
GT89774,Arizona,F,Bachelor,,87139.0,213.0,0,Personal Auto,Luxury SUV,363.865389
SB83749,California,M,High School or Below,,20355.0,61.0,1,Personal Auto,Four-Door Car,439.2
WE77831,California,M,Bachelor,,0.0,73.0,2,Personal Auto,Four-Door Car,350.4
HM21382,Washington,M,Bachelor,,46210.0,61.0,3,Personal Auto,Two-Door Car,439.2
ML10022,Nevada,F,College,,0.0,68.0,3,Personal Auto,Four-Door Car,326.4
QJ65472,California,M,High School or Below,,28613.0,114.0,0,Personal Auto,Four-Door Car,820.8
TZ71391,Oregon,M,Master,,26057.0,74.0,0,Personal Auto,Four-Door Car,523.8888450000001
AS62048,Arizona,M,Bachelor,,0.0,73.0,0,Personal Auto,Four-Door Car,525.6
PL14941,Nevada,F,High School or Below,,76700.0,112.0,0,Personal Auto,Four-Door Car,322.046658
LK87874,Nevada,F,Bachelor,,0.0,109.0,0,Personal Auto,SUV,523.2
NK53938,Oregon,M,Master,,45181.0,65.0,0,Personal Auto,Four-Door Car,312.0
VF96109,Oregon,M,High School or Below,,99845.0,110.0,1,Personal Auto,SUV,528.0
IV32877,Oregon,M,Bachelor,,0.0,101.0,0,Personal Auto,SUV,1021.7193970000001
EE96187,Oregon,F,High School or Below,,92423.0,88.0,0,Personal Auto,Four-Door Car,404.243868
FJ31683,Washington,F,Doctor,,43793.0,71.0,0,Personal Auto,Four-Door Car,16.150175
ON90223,Washington,M,College,,93210.0,107.0,2,Personal Auto,SUV,513.6
SC70396,Oregon,M,Bachelor,,58484.0,88.0,1,Personal Auto,Two-Door Car,43.542559000000004
WF44706,Oregon,M,High School or Below,,26876.0,76.0,0,Personal Auto,Four-Door Car,364.8
CF15252,Arizona,F,Bachelor,,48054.0,109.0,0,Personal Auto,SUV,523.2
DG51590,Arizona,F,Bachelor,,36800.0,91.0,0,Personal Auto,Two-Door Car,236.63519
LE12782,Arizona,M,College,,28663.0,61.0,4,Personal Auto,Four-Door Car,292.8
LD98568,California,F,College,,54431.0,97.0,0,Personal Auto,Four-Door Car,284.49502
WX92363,Washington,F,Bachelor,,27608.0,108.0,0,Personal Auto,SUV,308.953614
KX57885,California,M,Bachelor,,22103.0,89.0,1,Personal Auto,Four-Door Car,427.2
XI30683,Arizona,M,College,,0.0,103.0,0,Personal Auto,SUV,741.6
TM13510,Arizona,M,Doctor,,46168.0,65.0,0,Personal Auto,Four-Door Car,312.0
LU95652,Oregon,M,College,,83221.0,91.0,0,Personal Auto,Four-Door Car,14.386157
OD45969,California,M,Bachelor,,98677.0,105.0,0,Personal Auto,Four-Door Car,108.025547
MU96709,California,F,High School or Below,,46379.0,72.0,0,Corporate Auto,Four-Door Car,345.6
KX55910,Oregon,F,College,,62803.0,62.0,0,Personal Auto,Two-Door Car,400.959425
KE10223,California,M,Bachelor,,0.0,177.0,0,Personal Auto,SUV,1274.4
QS29824,Nevada,M,College,,0.0,134.0,0,Personal Auto,SUV,964.8
OF12725,California,F,Bachelor,,28139.0,97.0,2,Personal Auto,Four-Door Car,465.6
WE52840,Arizona,F,College,,52982.0,89.0,0,Corporate Auto,Four-Door Car,31.356274
OJ65117,Oregon,F,Bachelor,,77095.0,68.0,1,Personal Auto,Four-Door Car,461.841879
FC52000,Oregon,F,College,,26322.0,111.0,2,Corporate Auto,SUV,180.346146
IN57582,California,F,College,,25125.0,81.0,1,Corporate Auto,Four-Door Car,583.2
UY13430,Oregon,F,High School or Below,,52583.0,113.0,0,Special Auto,SUV,528.2008599999999
PD66941,Arizona,M,Bachelor,,17622.0,65.0,1,Personal Auto,Four-Door Car,312.0
IB36843,California,M,Master,,90607.0,70.0,0,Personal Auto,Four-Door Car,311.514116
VE51810,Arizona,M,Bachelor,,42795.0,73.0,0,Personal Auto,Four-Door Car,350.4
RX50446,Arizona,F,High School or Below,,27042.0,110.0,0,Personal Auto,Four-Door Car,1263.3250070000001
TK22471,Oregon,M,College,,27984.0,62.0,1,Personal Auto,Four-Door Car,445.361629
YR85283,Nevada,F,High School or Below,,26021.0,126.0,0,Personal Auto,SUV,331.84747799999997
WH83589,Arizona,F,High School or Below,,25448.0,71.0,0,Personal Auto,Four-Door Car,345.022359
NM40177,California,M,Bachelor,,52009.0,68.0,0,Personal Auto,Four-Door Car,250.41656899999998
UV44069,Oregon,F,High School or Below,,23504.0,69.0,0,Corporate Auto,Two-Door Car,374.39982799999996
CO25601,Washington,M,High School or Below,,0.0,71.0,3,Personal Auto,Four-Door Car,569.761582
IS58493,Oregon,M,Master,,40774.0,110.0,1,Personal Auto,Sports Car,394.968488
YF54705,Nevada,M,College,,36812.0,92.0,1,Personal Auto,Two-Door Car,392.69509700000003
ES66762,Oregon,F,Bachelor,,72540.0,88.0,0,Personal Auto,Two-Door Car,631.743039
CX85598,Arizona,M,Bachelor,,51240.0,70.0,2,Personal Auto,Four-Door Car,283.849464
QF74806,California,M,College,,20396.0,76.0,1,Personal Auto,Four-Door Car,364.8
LO17461,Arizona,F,High School or Below,,35654.0,72.0,0,Personal Auto,Two-Door Car,515.122954
KW95891,Oregon,F,High School or Below,,93884.0,65.0,0,Personal Auto,Four-Door Car,312.0
YR45605,Oregon,F,Bachelor,,0.0,68.0,0,Personal Auto,Four-Door Car,379.20934900000003
OW83209,Nevada,M,Bachelor,,30344.0,107.0,0,Personal Auto,SUV,342.832065
AT86990,Arizona,F,Bachelor,,28738.0,62.0,0,Personal Auto,Two-Door Car,81.609951
CW80905,Nevada,M,High School or Below,,70958.0,115.0,0,Personal Auto,Sports Car,115.40011899999999
TK65222,California,M,Bachelor,,22103.0,109.0,0,Personal Auto,Four-Door Car,160.338007
FQ89652,Oregon,F,College,,0.0,103.0,0,Special Auto,SUV,741.6
PH70685,California,F,Bachelor,,70795.0,68.0,0,Corporate Auto,Four-Door Car,177.948654
AP34711,Arizona,F,Master,,32821.0,129.0,0,Personal Auto,SUV,25.89566
AZ31562,Arizona,M,College,,22520.0,73.0,0,Personal Auto,Four-Door Car,350.4
VU87728,Nevada,M,High School or Below,,0.0,72.0,0,Personal Auto,Four-Door Car,518.4
XX34879,Oregon,M,College,,56263.0,93.0,0,Corporate Auto,Four-Door Car,446.4
GG91020,Nevada,M,Bachelor,,0.0,72.0,0,Personal Auto,Four-Door Car,345.6
RO58812,California,M,College,,0.0,64.0,0,Personal Auto,Four-Door Car,307.2
GU29647,Oregon,M,Bachelor,,0.0,65.0,0,Personal Auto,Two-Door Car,312.0
QF66202,Nevada,M,College,,31993.0,66.0,1,Personal Auto,Four-Door Car,39.627399
GB44176,Arizona,M,College,,40994.0,106.0,0,Personal Auto,Four-Door Car,60.227339
RH70194,Nevada,M,Bachelor,,29638.0,64.0,0,Personal Auto,Four-Door Car,307.2
TL40288,Oregon,F,College,,0.0,119.0,0,Personal Auto,Four-Door Car,729.595208
VZ70667,Oregon,F,College,,26056.0,73.0,0,Personal Auto,Four-Door Car,355.558088
GK21260,Oregon,F,Doctor,,22821.0,131.0,0,Personal Auto,SUV,740.05751
GS92994,Washington,F,College,,84581.0,96.0,0,Personal Auto,Four-Door Car,4.334425
KI91500,California,F,High School or Below,,22193.0,74.0,0,Personal Auto,Two-Door Car,415.535724
TL51969,Washington,M,Bachelor,,30969.0,63.0,1,Personal Auto,Two-Door Car,358.225234
NR16284,California,F,College,,70263.0,93.0,0,Personal Auto,Two-Door Car,7.3459460000000005
MA68039,California,M,High School or Below,,35056.0,96.0,3,Personal Auto,Two-Door Car,460.8
ZI51939,Oregon,M,College,,73435.0,69.0,0,Corporate Auto,Two-Door Car,331.2
NX93393,Oregon,M,High School or Below,,86096.0,108.0,0,Corporate Auto,Two-Door Car,518.4
SE30128,California,M,High School or Below,,0.0,139.0,0,Personal Auto,SUV,1000.8
VT78222,Oregon,M,Master,,55808.0,116.0,0,Personal Auto,SUV,551.413755
AH17051,California,M,Bachelor,,29695.0,94.0,0,Personal Auto,Four-Door Car,554.1437980000001
NC76877,California,F,Bachelor,,88043.0,61.0,0,Corporate Auto,Four-Door Car,188.71760600000002
JD71348,California,M,College,,60875.0,92.0,0,Personal Auto,Four-Door Car,410.846025
DR88293,Arizona,M,Bachelor,,0.0,77.0,0,Personal Auto,Four-Door Car,12.603783
ZB23962,Oregon,M,High School or Below,,0.0,118.0,0,Personal Auto,SUV,849.6
JO90877,Washington,F,Bachelor,,70974.0,71.0,0,Personal Auto,Four-Door Car,340.8
IR45546,Oregon,F,Bachelor,,37518.0,131.0,0,Special Auto,Sports Car,472.85093200000006
LO99872,Oregon,M,College,,28128.0,70.0,0,Personal Auto,Two-Door Car,336.0
CW16221,Oregon,F,Bachelor,,45254.0,93.0,3,Corporate Auto,Four-Door Car,446.4
UU92753,Oregon,F,Doctor,,85537.0,108.0,0,Personal Auto,SUV,285.276083
WH63678,Oregon,M,Master,,74608.0,68.0,1,Corporate Auto,Four-Door Car,407.68374
TE31876,California,F,High School or Below,,41004.0,102.0,3,Personal Auto,Sports Car,489.6
MU59158,Arizona,F,Master,,38884.0,102.0,0,Personal Auto,Two-Door Car,423.81986399999994
LV57595,California,F,Master,,97131.0,64.0,0,Corporate Auto,Four-Door Car,307.2
GY99495,Oregon,M,Master,,0.0,84.0,0,Corporate Auto,Four-Door Car,403.2
FN67085,California,M,College,,22331.0,64.0,0,Corporate Auto,Four-Door Car,61.20919
US82470,Arizona,M,Bachelor,,37541.0,109.0,0,Corporate Auto,SUV,96.212835
UN53508,Oregon,F,Bachelor,,27357.0,61.0,0,Corporate Auto,Four-Door Car,292.8
FK37308,Oregon,F,Doctor,,0.0,72.0,0,Corporate Auto,Two-Door Car,41.927219
EW34780,California,F,Bachelor,,11885.0,101.0,0,Personal Auto,Four-Door Car,484.8
HG97353,Oregon,F,Bachelor,,52717.0,109.0,0,Corporate Auto,Four-Door Car,60.151529000000004
FM31768,Arizona,F,High School or Below,,57693.0,76.0,0,Personal Auto,Four-Door Car,547.2
DO18118,Oregon,F,High School or Below,,0.0,104.0,0,Personal Auto,SUV,748.8
BC31913,Arizona,F,Bachelor,,73903.0,73.0,0,Corporate Auto,Four-Door Car,439.36102900000003
HB29169,Washington,F,Bachelor,,0.0,281.0,1,Personal Auto,Luxury SUV,1499.806352
KO86181,Oregon,F,College,,0.0,111.0,3,Personal Auto,SUV,532.8
NT38409,California,M,College,,79452.0,65.0,0,Corporate Auto,Four-Door Car,187.683707
IP77666,Nevada,F,Bachelor,,72540.0,88.0,0,Personal Auto,Two-Door Car,631.743039
KL80110,Arizona,F,College,,89513.0,116.0,0,Personal Auto,SUV,232.945977
KR35099,Washington,M,College,,60920.0,64.0,0,Personal Auto,Two-Door Car,231.20188599999997
YP41539,Oregon,F,High School or Below,,88669.0,66.0,1,Personal Auto,Four-Door Car,213.574473
MM10866,California,F,Bachelor,,79090.0,107.0,0,Personal Auto,SUV,289.040734
WD88264,Washington,M,High School or Below,,17101.0,113.0,0,Corporate Auto,SUV,542.4
XN18885,Oregon,M,High School or Below,,44788.0,61.0,0,Personal Auto,Four-Door Car,386.031248
VB94165,Nevada,M,Master,,0.0,93.0,1,Special Auto,Two-Door Car,604.270179
FG71665,Arizona,M,Bachelor,,26790.0,71.0,0,Personal Auto,Two-Door Car,340.8
IV98398,California,M,Bachelor,,81955.0,126.0,0,Corporate Auto,SUV,720.054248
YN39714,Oregon,F,High School or Below,,80213.0,70.0,0,Personal Auto,Two-Door Car,440.26852699999995
WL92199,Arizona,M,Doctor,,0.0,66.0,0,Personal Auto,Four-Door Car,90.989464
KC36987,Oregon,M,Bachelor,,47950.0,170.0,1,Personal Auto,SUV,780.990942
JW24212,Oregon,M,Bachelor,,0.0,101.0,4,Personal Auto,SUV,960.115399
OG57342,Washington,M,Doctor,,0.0,65.0,0,Corporate Auto,Four-Door Car,312.0
SN49269,Oregon,M,High School or Below,,72353.0,66.0,0,Personal Auto,Two-Door Car,316.8
RE52529,California,F,High School or Below,,81872.0,115.0,0,Corporate Auto,Four-Door Car,256.43802999999997
EQ68292,Arizona,M,Bachelor,,74606.0,68.0,0,Corporate Auto,Two-Door Car,109.11271299999999
KF88603,Oregon,M,High School or Below,,0.0,138.0,0,Personal Auto,SUV,993.6
JR62870,California,M,High School or Below,,41438.0,72.0,0,Personal Auto,Two-Door Car,323.836677
NN40477,Arizona,F,Bachelor,,52679.0,110.0,2,Personal Auto,Sports Car,528.0
JP40952,Arizona,M,High School or Below,,0.0,101.0,0,Personal Auto,SUV,1183.780098
FG24548,Oregon,M,Bachelor,,44524.0,70.0,0,Personal Auto,Four-Door Car,200.768848
DZ89536,Oregon,M,Master,,60244.0,83.0,3,Corporate Auto,Four-Door Car,326.281835
GH64274,California,M,High School or Below,,22711.0,82.0,0,Personal Auto,Two-Door Car,393.6
NX62002,Oregon,M,College,,0.0,73.0,0,Corporate Auto,Two-Door Car,350.4
CV57391,Arizona,F,Bachelor,,50398.0,71.0,0,Personal Auto,Four-Door Car,339.42418
ZN36983,California,M,College,,0.0,86.0,1,Personal Auto,Four-Door Car,412.8
OT40088,Oregon,F,High School or Below,,0.0,66.0,0,Personal Auto,Four-Door Car,475.2
CD56261,California,F,High School or Below,,0.0,102.0,0,Corporate Auto,SUV,1037.274096
OG72448,Arizona,M,Bachelor,,0.0,114.0,0,Personal Auto,Four-Door Car,1310.4615800000001
IH64929,California,M,High School or Below,,87197.0,63.0,0,Personal Auto,Two-Door Car,247.40235299999998
FD20455,California,M,Bachelor,,0.0,100.0,0,Personal Auto,Sports Car,720.0
ET89070,California,F,High School or Below,,85221.0,117.0,0,Personal Auto,Sports Car,516.907624
DY87071,Arizona,M,High School or Below,,96306.0,95.0,1,Personal Auto,Four-Door Car,185.355353
AX10148,California,F,Bachelor,,0.0,66.0,0,Personal Auto,Four-Door Car,316.8
DB28487,California,F,High School or Below,,22249.0,64.0,0,Personal Auto,Four-Door Car,455.191595
KU92052,California,F,High School or Below,,0.0,62.0,0,Personal Auto,Four-Door Car,382.067564
FB17016,Oregon,F,Bachelor,,54507.0,138.0,0,Personal Auto,SUV,702.990032
BM45823,Oregon,M,College,,0.0,101.0,4,Personal Auto,Four-Door Car,484.8
NN53003,California,M,College,,20754.0,184.0,0,Personal Auto,Luxury SUV,1324.8
LF94873,California,F,College,,0.0,190.0,1,Personal Auto,SUV,1654.202174
VB57504,California,M,High School or Below,,30027.0,65.0,0,Personal Auto,Four-Door Car,312.0
NT25078,Nevada,M,Bachelor,,23156.0,88.0,2,Special Auto,Four-Door Car,422.4
FH86704,California,M,High School or Below,,0.0,93.0,0,Personal Auto,Four-Door Car,669.6
KX32370,California,M,College,,23222.0,90.0,0,Corporate Auto,Two-Door Car,252.938842
NN76284,California,F,College,,0.0,65.0,0,Corporate Auto,Four-Door Car,468.0
LJ43988,California,F,Master,,27317.0,102.0,0,Personal Auto,Four-Door Car,489.6
MM44301,California,F,College,,21073.0,106.0,1,Corporate Auto,SUV,508.8
ED63600,California,M,College,,0.0,225.0,0,Corporate Auto,Luxury Car,1620.0
RT37588,Arizona,F,High School or Below,,69268.0,93.0,0,Personal Auto,Two-Door Car,19.170855
LF19061,Arizona,F,High School or Below,,74561.0,68.0,1,Personal Auto,Two-Door Car,234.393625
EW73451,Arizona,M,High School or Below,,72421.0,65.0,0,Personal Auto,Four-Door Car,312.0
UC29668,Oregon,F,Master,,0.0,71.0,0,Corporate Auto,Two-Door Car,17.029835000000002
ZC32761,Arizona,M,Bachelor,,57961.0,72.0,0,Personal Auto,Two-Door Car,38.513959
FQ22639,California,M,College,,35205.0,76.0,0,Personal Auto,Four-Door Car,178.839506
YZ60434,Oregon,M,Master,,0.0,74.0,0,Personal Auto,Four-Door Car,59.026302
MJ45965,Oregon,M,High School or Below,,72309.0,68.0,0,Personal Auto,Four-Door Car,244.72714399999998
